id,call_date,duration,user_id
1186_40,2018-11-21,9.01,1186
1186_41,2018-11-22,14.2,1186
1186_42,2018-04-10,6.43,1186
1186_43,2018-07-22,0.0,1186
1186_44,2018-08-05,17.42,1186
1186_45,2018-04-11,0.0,1186
1186_46,2018-08-11,9.77,1186
1186_47,2018-08-27,7.11,1186
1186_48,2018-09-01,0.38,1186
1186_49,2018-04-28,9.58,1186
1186_50,2018-08-20,9.75,1186
1186_51,2018-08-10,1.36,1186
1186_52,2018-12-23,16.57,1186
1186_53,2018-05-17,0.67,1186
1186_54,2018-10-25,2.77,1186
1186_55,2018-10-24,5.22,1186
1186_56,2018-07-01,6.29,1186
1186_57,2018-08-06,4.43,1186
1186_58,2018-06-02,14.1,1186
1186_59,2018-07-24,0.0,1186
1186_60,2018-02-18,0.0,1186
1186_61,2018-08-18,0.0,1186
1186_62,2018-04-09,8.61,1186
1186_63,2018-10-05,7.1,1186
1186_64,2018-07-10,6.01,1186
1186_65,2018-04-06,6.04,1186
1186_66,2018-07-09,0.09,1186
1186_67,2018-08-18,0.0,1186
1186_68,2018-06-21,16.24,1186
1186_69,2018-12-04,6.46,1186
1186_70,2018-04-19,7.33,1186
1186_71,2018-12-25,17.42,1186
1186_72,2018-07-13,3.03,1186
1186_73,2018-07-16,7.45,1186
1186_74,2018-03-02,0.0,1186
1186_75,2018-05-29,0.0,1186
1186_76,2018-12-22,7.61,1186
1186_77,2018-10-29,0.0,1186
1186_78,2018-08-10,0.96,1186
1186_79,2018-12-04,0.0,1186
1186_80,2018-08-26,5.92,1186
1186_81,2018-04-04,3.22,1186
1186_82,2018-05-29,10.72,1186
1186_83,2018-10-29,4.29,1186
1186_84,2018-04-25,5.16,1186
1186_85,2018-05-12,0.0,1186
1186_86,2018-12-21,0.0,1186
1186_87,2018-04-12,15.42,1186
1186_88,2018-04-23,11.55,1186
1186_89,2018-10-10,6.15,1186
1186_90,2018-03-26,15.1,1186
1186_91,2018-05-14,0.0,1186
1186_92,2018-03-22,13.41,1186
1186_93,2018-07-12,8.28,1186
1186_94,2018-09-09,12.25,1186
1186_95,2018-03-11,13.38,1186
1186_96,2018-05-15,1.21,1186
1186_97,2018-12-10,0.0,1186
1186_98,2018-05-17,9.19,1186
1186_99,2018-10-20,14.99,1186
1186_100,2018-10-05,11.78,1186
1186_101,2018-02-10,6.97,1186
1186_102,2018-03-12,22.39,1186
1186_103,2018-10-24,12.79,1186
1186_104,2018-11-26,3.32,1186
1186_105,2018-09-03,2.58,1186
1186_106,2018-08-12,2.22,1186
1186_107,2018-08-19,17.16,1186
1186_108,2018-10-18,3.16,1186
1186_109,2018-07-18,11.36,1186
1186_110,2018-11-30,4.86,1186
1186_111,2018-05-29,22.2,1186
1186_112,2018-08-14,3.48,1186
1186_113,2018-06-08,0.0,1186
1186_114,2018-07-23,18.41,1186
1186_115,2018-03-21,3.9,1186
1186_116,2018-06-12,5.8,1186
1186_117,2018-12-07,5.4,1186
1186_118,2018-05-10,6.37,1186
1186_119,2018-06-12,2.69,1186
1186_120,2018-02-05,0.0,1186
1186_121,2018-06-15,8.77,1186
1186_122,2018-08-17,10.21,1186
1186_123,2018-09-04,9.41,1186
1186_124,2018-07-22,12.63,1186
1186_125,2018-08-21,0.0,1186
1186_126,2018-12-16,6.56,1186
1186_127,2018-10-16,6.78,1186
1186_128,2018-08-04,3.05,1186
1186_129,2018-06-15,7.51,1186
1186_130,2018-05-03,15.95,1186
1186_131,2018-06-19,5.01,1186
1186_132,2018-11-30,4.81,1186
1186_133,2018-09-19,6.8,1186
1186_134,2018-12-30,10.73,1186
1186_135,2018-11-19,6.6,1186
1186_136,2018-06-16,2.67,1186
1186_137,2018-04-03,11.53,1186
1186_138,2018-10-09,6.29,1186
1186_139,2018-04-17,4.36,1186
1186_140,2018-09-22,9.02,1186
1186_141,2018-07-21,0.0,1186
1186_142,2018-03-12,6.38,1186
1186_143,2018-11-23,0.0,1186
1186_144,2018-03-13,3.76,1186
1186_145,2018-02-24,12.62,1186
1186_146,2018-04-26,11.78,1186
1186_147,2018-09-29,10.01,1186
1186_148,2018-06-12,8.02,1186
1186_149,2018-06-08,3.73,1186
1186_150,2018-03-19,11.64,1186
1186_151,2018-08-11,5.83,1186
1186_152,2018-02-18,7.9,1186
1186_153,2018-10-04,7.96,1186
1186_154,2018-03-08,1.35,1186
1186_155,2018-06-16,7.12,1186
1186_156,2018-09-06,2.98,1186
1186_157,2018-03-09,4.1,1186
1186_158,2018-05-19,7.39,1186
1186_159,2018-07-13,7.56,1186
1186_160,2018-05-01,0.36,1186
1186_161,2018-06-09,12.64,1186
1186_162,2018-06-27,7.87,1186
1186_163,2018-07-12,0.0,1186
1186_164,2018-11-21,0.0,1186
1186_165,2018-09-04,0.0,1186
1186_166,2018-07-15,2.39,1186
1186_167,2018-12-05,2.76,1186
1186_168,2018-07-21,8.16,1186
1186_169,2018-09-19,0.0,1186
1186_170,2018-09-16,0.0,1186
1186_171,2018-05-19,2.75,1186
1186_172,2018-05-18,21.56,1186
1186_173,2018-05-14,2.44,1186
1186_174,2018-05-25,1.2,1186
1186_175,2018-06-27,10.02,1186
1186_176,2018-06-26,0.0,1186
1186_177,2018-08-31,0.76,1186
1186_178,2018-12-29,10.47,1186
1186_179,2018-08-27,0.0,1186
1186_180,2018-04-03,11.63,1186
1186_181,2018-07-10,0.35,1186
1186_182,2018-02-04,5.42,1186
1186_183,2018-07-31,0.0,1186
1186_184,2018-02-14,11.8,1186
1186_185,2018-08-06,8.29,1186
1186_186,2018-11-20,7.33,1186
1186_187,2018-06-17,4.93,1186
1186_188,2018-05-20,0.0,1186
1186_189,2018-07-30,17.9,1186
1186_190,2018-11-21,1.07,1186
1186_191,2018-07-04,9.87,1186
1186_192,2018-06-20,13.0,1186
1186_193,2018-10-17,9.33,1186
1186_194,2018-12-01,18.98,1186
1186_195,2018-05-30,14.96,1186
1186_196,2018-08-21,12.87,1186
1186_197,2018-05-21,6.18,1186
1186_198,2018-09-22,1.29,1186
1186_199,2018-03-10,0.0,1186
1186_200,2018-08-17,0.04,1186
1186_201,2018-10-29,14.49,1186
1186_202,2018-06-19,10.18,1186
1186_203,2018-11-07,4.91,1186
1186_204,2018-12-23,0.0,1186
1186_205,2018-02-02,0.86,1186
1186_206,2018-10-05,6.42,1186
1186_207,2018-03-03,1.1,1186
1186_208,2018-04-10,18.72,1186
1186_209,2018-05-22,0.89,1186
1186_210,2018-02-13,9.45,1186
1186_211,2018-06-11,0.0,1186
1186_212,2018-11-05,2.37,1186
1186_213,2018-03-18,1.16,1186
1186_214,2018-07-08,16.64,1186
1186_215,2018-02-15,14.89,1186
1186_216,2018-09-17,13.42,1186
1186_217,2018-11-12,0.01,1186
1186_218,2018-12-17,1.37,1186
1186_219,2018-04-11,14.46,1186
1186_220,2018-05-22,0.54,1186
1186_221,2018-12-05,15.86,1186
1186_222,2018-10-21,1.46,1186
1186_223,2018-03-03,10.12,1186
1186_224,2018-02-06,0.0,1186
1186_225,2018-11-10,3.31,1186
1186_226,2018-08-08,6.32,1186
1186_227,2018-05-09,17.27,1186
1186_228,2018-05-07,2.82,1186
1186_229,2018-02-23,12.8,1186
1186_230,2018-10-14,6.41,1186
1186_231,2018-04-27,3.25,1186
1186_232,2018-11-12,6.4,1186
1186_233,2018-02-25,17.91,1186
1186_234,2018-06-05,8.22,1186
1186_235,2018-02-14,2.51,1186
1186_236,2018-06-18,3.46,1186
1186_237,2018-10-01,11.73,1186
1186_238,2018-05-13,2.15,1186
1186_239,2018-05-05,6.72,1186
1186_240,2018-06-28,9.23,1186
1186_241,2018-05-29,21.7,1186
1186_242,2018-02-02,13.23,1186
1186_243,2018-02-06,7.81,1186
1186_244,2018-10-16,0.0,1186
1186_245,2018-08-07,1.23,1186
1186_246,2018-12-31,0.0,1186
1186_247,2018-11-23,9.61,1186
1186_248,2018-12-23,11.43,1186
1186_249,2018-12-17,9.27,1186
1186_250,2018-08-08,0.0,1186
1186_251,2018-08-01,0.0,1186
1186_252,2018-10-09,4.27,1186
1186_253,2018-03-19,0.85,1186
1186_254,2018-08-04,6.38,1186
1186_255,2018-10-04,19.22,1186
1186_256,2018-10-06,8.23,1186
1186_257,2018-09-21,7.35,1186
1186_258,2018-08-10,13.89,1186
1186_259,2018-09-09,2.77,1186
1186_260,2018-06-18,7.57,1186
1186_261,2018-04-07,0.55,1186
1186_262,2018-03-02,0.0,1186
1186_263,2018-03-15,8.02,1186
1186_264,2018-07-23,10.11,1186
1186_265,2018-03-06,6.76,1186
1186_266,2018-07-12,7.54,1186
1186_267,2018-03-26,18.72,1186
1186_268,2018-10-22,1.96,1186
1186_269,2018-10-16,0.0,1186
1186_270,2018-10-18,1.83,1186
1186_271,2018-04-09,0.0,1186
1186_272,2018-03-13,9.63,1186
1186_273,2018-12-20,0.0,1186
1186_274,2018-04-12,12.76,1186
1186_275,2018-11-07,0.0,1186
1186_276,2018-04-20,2.81,1186
1186_277,2018-08-14,11.12,1186
1186_278,2018-06-28,0.0,1186
1186_279,2018-06-29,12.06,1186
1186_280,2018-10-22,0.0,1186
1186_281,2018-09-22,5.74,1186
1186_282,2018-05-29,8.45,1186
1186_283,2018-12-10,9.21,1186
1186_284,2018-04-21,14.73,1186
1186_285,2018-12-02,10.62,1186
1186_286,2018-09-17,9.18,1186
1186_287,2018-09-19,0.83,1186
1186_288,2018-05-13,9.6,1186
1186_289,2018-05-12,3.61,1186
1186_290,2018-12-07,10.67,1186
1186_291,2018-05-22,4.18,1186
1186_292,2018-08-18,8.58,1186
1186_293,2018-05-02,3.64,1186
1186_294,2018-06-22,6.8,1186
1186_295,2018-08-02,1.76,1186
1186_296,2018-06-12,3.99,1186
1186_297,2018-12-15,0.0,1186
1186_298,2018-06-03,8.44,1186
1186_299,2018-09-29,3.51,1186
1186_300,2018-09-11,16.68,1186
1186_301,2018-04-29,0.0,1186
1186_302,2018-08-01,1.84,1186
1186_303,2018-11-14,3.85,1186
1186_304,2018-06-18,9.21,1186
1186_305,2018-05-17,3.44,1186
1186_306,2018-02-17,13.33,1186
1186_307,2018-08-31,0.0,1186
1186_308,2018-06-02,0.0,1186
1186_309,2018-11-09,13.11,1186
1186_310,2018-06-13,13.24,1186
1186_311,2018-11-16,6.23,1186
1186_312,2018-08-02,3.73,1186
1186_313,2018-12-07,8.24,1186
1186_314,2018-05-30,7.09,1186
1186_315,2018-10-23,0.26,1186
1186_316,2018-12-05,7.16,1186
1186_317,2018-09-07,4.71,1186
1186_318,2018-05-30,3.98,1186
1186_319,2018-04-08,0.0,1186
1186_320,2018-04-05,0.77,1186
1186_321,2018-07-18,0.0,1186
1186_322,2018-10-22,2.65,1186
1186_323,2018-02-22,20.22,1186
1186_324,2018-08-15,19.04,1186
1186_325,2018-03-21,12.78,1186
1186_326,2018-12-21,10.3,1186
1186_327,2018-07-16,0.0,1186
1186_328,2018-07-19,3.91,1186
1186_329,2018-10-02,0.0,1186
1186_330,2018-02-09,0.0,1186
1186_331,2018-05-29,3.36,1186
1186_332,2018-02-27,0.0,1186
1186_333,2018-12-06,10.83,1186
1186_334,2018-04-09,8.13,1186
1186_335,2018-09-28,2.85,1186
1186_336,2018-11-02,10.02,1186
1186_337,2018-06-04,5.06,1186
1186_338,2018-04-28,5.71,1186
1186_339,2018-05-22,0.0,1186
1186_340,2018-06-01,6.01,1186
1186_341,2018-04-03,8.29,1186
1186_342,2018-07-03,0.0,1186
1186_343,2018-02-12,13.51,1186
1186_344,2018-02-05,7.01,1186
1186_345,2018-07-03,3.62,1186
1186_346,2018-12-30,10.67,1186
1186_347,2018-10-10,0.0,1186
1186_348,2018-05-05,0.42,1186
1186_349,2018-08-26,20.69,1186
1186_350,2018-04-13,11.59,1186
1186_351,2018-12-04,7.98,1186
1186_352,2018-12-01,0.0,1186
1186_353,2018-06-28,4.9,1186
1186_354,2018-11-01,12.58,1186
1186_355,2018-07-22,8.69,1186
1186_356,2018-04-16,9.24,1186
1186_357,2018-08-16,4.13,1186
1186_358,2018-06-02,7.83,1186
1186_359,2018-07-14,2.88,1186
1186_360,2018-07-23,0.0,1186
1186_361,2018-06-16,4.29,1186
1186_362,2018-11-30,10.95,1186
1186_363,2018-06-05,7.06,1186
1186_364,2018-07-18,11.05,1186
1186_365,2018-11-05,3.69,1186
1186_366,2018-12-24,5.98,1186
1186_367,2018-04-10,19.35,1186
1186_368,2018-06-12,11.21,1186
1186_369,2018-09-01,6.92,1186
1186_370,2018-12-25,14.57,1186
1186_371,2018-09-20,12.26,1186
1186_372,2018-04-25,2.77,1186
1186_373,2018-10-21,0.0,1186
1186_374,2018-04-11,15.99,1186
1186_375,2018-06-09,6.22,1186
1186_376,2018-04-10,0.0,1186
1186_377,2018-06-16,0.0,1186
1186_378,2018-12-04,0.0,1186
1186_379,2018-08-15,0.0,1186
1186_380,2018-07-31,0.0,1186
1186_381,2018-08-31,10.92,1186
1186_382,2018-10-10,28.15,1186
1186_383,2018-03-02,6.04,1186
1186_384,2018-06-18,15.39,1186
1186_385,2018-09-22,2.17,1186
1186_386,2018-07-02,0.0,1186
1186_387,2018-11-17,12.49,1186
1186_388,2018-10-17,11.9,1186
1186_389,2018-04-30,0.0,1186
1186_390,2018-10-02,24.79,1186
1186_391,2018-11-15,8.58,1186
1186_392,2018-12-27,0.0,1186
1186_393,2018-04-19,12.89,1186
1186_394,2018-12-20,4.17,1186
1186_395,2018-07-18,10.45,1186
1186_396,2018-04-16,8.91,1186
1186_397,2018-02-09,7.85,1186
1186_398,2018-04-19,13.23,1186
1186_399,2018-07-16,6.73,1186
1186_400,2018-12-27,11.98,1186
1186_401,2018-12-20,19.56,1186
1186_402,2018-10-26,0.0,1186
1186_403,2018-02-02,9.65,1186
1186_404,2018-12-03,0.0,1186
1186_405,2018-12-04,0.0,1186
1186_406,2018-12-20,1.11,1186
1186_407,2018-03-28,5.88,1186
1186_408,2018-10-06,3.79,1186
1186_409,2018-09-09,13.51,1186
1186_410,2018-04-13,6.9,1186
1186_411,2018-09-02,8.7,1186
1186_412,2018-02-18,13.78,1186
1186_413,2018-05-24,15.98,1186
1186_414,2018-07-25,8.99,1186
1186_415,2018-09-27,4.23,1186
1186_416,2018-12-26,6.4,1186
1186_417,2018-11-22,9.98,1186
1186_418,2018-11-03,11.07,1186
1186_419,2018-12-11,5.98,1186
1186_420,2018-10-30,0.88,1186
1186_421,2018-11-27,20.86,1186
1186_422,2018-05-22,8.52,1186
1186_423,2018-02-18,6.51,1186
1186_424,2018-02-02,2.86,1186
1186_425,2018-07-14,7.13,1186
1186_426,2018-10-18,0.0,1186
1186_427,2018-07-01,1.97,1186
1186_428,2018-02-19,0.0,1186
1186_429,2018-08-22,10.22,1186
1186_430,2018-06-19,7.08,1186
1186_431,2018-06-02,4.27,1186
1186_432,2018-04-09,5.19,1186
1186_433,2018-08-24,0.0,1186
1186_434,2018-08-01,0.69,1186
1186_435,2018-08-12,4.82,1186
1186_436,2018-05-03,14.23,1186
1186_437,2018-08-10,7.4,1186
1186_438,2018-10-20,2.21,1186
1186_439,2018-12-28,12.33,1186
1186_440,2018-04-10,15.65,1186
1186_441,2018-07-01,16.82,1186
1186_442,2018-07-01,11.78,1186
1186_443,2018-04-24,4.58,1186
1186_444,2018-11-01,18.53,1186
1186_445,2018-09-29,15.14,1186
1186_446,2018-09-10,8.96,1186
1186_447,2018-11-14,0.0,1186
1186_448,2018-02-07,12.21,1186
1186_449,2018-09-09,11.04,1186
1186_450,2018-08-10,9.49,1186
1186_451,2018-09-28,1.79,1186
1186_452,2018-10-13,5.61,1186
1186_453,2018-11-05,9.28,1186
1186_454,2018-07-11,0.0,1186
1186_455,2018-12-23,0.0,1186
1186_456,2018-05-02,0.0,1186
1186_457,2018-12-01,0.0,1186
1186_458,2018-09-13,0.0,1186
1186_459,2018-12-21,3.72,1186
1186_460,2018-07-21,1.83,1186
1186_461,2018-09-23,4.65,1186
1186_462,2018-07-30,3.64,1186
1186_463,2018-12-04,0.67,1186
1186_464,2018-05-04,5.68,1186
1186_465,2018-09-02,0.79,1186
1186_466,2018-04-15,4.02,1186
1186_467,2018-12-29,9.78,1186
1186_468,2018-07-22,7.55,1186
1186_469,2018-05-27,14.06,1186
1186_470,2018-11-30,4.17,1186
1186_471,2018-03-05,11.34,1186
1186_472,2018-04-17,0.0,1186
1186_473,2018-11-04,9.79,1186
1186_474,2018-07-07,6.46,1186
1186_475,2018-02-17,7.69,1186
1186_476,2018-06-01,21.12,1186
1186_477,2018-10-06,17.14,1186
1186_478,2018-12-25,0.0,1186
1186_479,2018-03-26,5.5,1186
1186_480,2018-12-20,1.76,1186
1186_481,2018-03-03,6.37,1186
1186_482,2018-04-04,4.07,1186
1186_483,2018-07-18,15.83,1186
1186_484,2018-12-05,2.03,1186
1186_485,2018-08-14,13.25,1186
1186_486,2018-09-18,4.75,1186
1186_487,2018-10-20,0.0,1186
1186_488,2018-06-25,2.24,1186
1186_489,2018-11-14,5.26,1186
1186_490,2018-09-26,10.03,1186
1186_491,2018-04-25,0.92,1186
1186_492,2018-08-06,16.33,1186
1186_493,2018-02-26,3.52,1186
1186_494,2018-02-16,18.58,1186
1186_495,2018-03-16,0.0,1186
1186_496,2018-04-15,0.0,1186
1186_497,2018-02-16,6.65,1186
1186_498,2018-08-06,9.23,1186
1186_499,2018-07-12,9.05,1186
1186_500,2018-07-10,1.1,1186
1186_501,2018-06-04,0.0,1186
1186_502,2018-10-02,0.0,1186
1186_503,2018-04-30,10.3,1186
1186_504,2018-11-05,3.0,1186
1186_505,2018-07-15,0.77,1186
1186_506,2018-10-21,7.98,1186
1186_507,2018-02-23,12.65,1186
1186_508,2018-08-14,18.74,1186
1186_509,2018-11-06,4.95,1186
1186_510,2018-03-18,12.14,1186
1186_511,2018-10-21,8.38,1186
1186_512,2018-06-16,7.26,1186
1186_513,2018-03-31,0.0,1186
1186_514,2018-12-08,12.78,1186
1186_515,2018-12-31,7.18,1186
1186_516,2018-06-20,8.67,1186
1186_517,2018-08-11,7.83,1186
1186_518,2018-04-21,3.1,1186
1186_519,2018-04-22,0.0,1186
1186_520,2018-08-29,13.56,1186
1186_521,2018-09-08,5.49,1186
1186_522,2018-12-06,8.88,1186
1186_523,2018-09-07,0.95,1186
1186_524,2018-03-09,10.25,1186
1186_525,2018-11-01,3.75,1186
1186_526,2018-05-22,4.09,1186
1186_527,2018-12-18,2.34,1186
1186_528,2018-02-27,9.01,1186
1186_529,2018-05-24,16.21,1186
1186_530,2018-12-10,0.0,1186
1186_531,2018-09-15,5.73,1186
1186_532,2018-08-10,4.19,1186
1186_533,2018-12-27,14.46,1186
1186_534,2018-12-06,0.0,1186
1186_535,2018-12-04,7.15,1186
1186_536,2018-10-22,6.01,1186
1186_537,2018-05-27,0.0,1186
1186_538,2018-10-05,5.66,1186
1186_539,2018-07-17,2.54,1186
1186_540,2018-09-26,10.13,1186
1186_541,2018-02-28,0.0,1186
1186_542,2018-04-15,0.0,1186
1186_543,2018-02-11,4.26,1186
1186_544,2018-11-08,13.5,1186
1186_545,2018-12-02,4.53,1186
1186_546,2018-11-16,0.0,1186
1186_547,2018-06-29,14.41,1186
1186_548,2018-12-21,0.0,1186
1186_549,2018-02-07,6.34,1186
1186_550,2018-03-12,0.0,1186
1186_551,2018-02-09,0.0,1186
1186_552,2018-08-20,6.69,1186
1186_553,2018-04-02,14.22,1186
1186_554,2018-11-01,9.43,1186
1186_555,2018-11-16,3.92,1186
1186_556,2018-06-24,6.91,1186
1186_557,2018-02-27,9.23,1186
1186_558,2018-09-30,11.49,1186
1186_559,2018-09-09,13.01,1186
1186_560,2018-08-04,9.08,1186
1186_561,2018-09-18,3.07,1186
1186_562,2018-10-14,14.09,1186
1186_563,2018-11-07,0.0,1186
1186_564,2018-05-23,8.92,1186
1186_565,2018-06-03,11.13,1186
1186_566,2018-12-21,3.75,1186
1186_567,2018-03-17,0.0,1186
1186_568,2018-09-17,6.26,1186
1186_569,2018-08-10,12.4,1186
1186_570,2018-09-26,14.19,1186
1186_571,2018-12-13,0.0,1186
1186_572,2018-12-17,3.45,1186
1186_573,2018-06-05,6.89,1186
1186_574,2018-09-05,6.4,1186
1186_575,2018-11-02,4.49,1186
1186_576,2018-06-21,13.31,1186
1186_577,2018-09-26,5.77,1186
1186_578,2018-12-03,7.63,1186
1186_579,2018-11-14,11.14,1186
1186_580,2018-02-02,6.77,1186
1186_581,2018-08-19,1.28,1186
1186_582,2018-10-03,0.0,1186
1186_583,2018-05-28,6.62,1186
1186_584,2018-02-24,10.53,1186
1186_585,2018-05-18,4.67,1186
1186_586,2018-03-23,0.0,1186
1186_587,2018-05-13,18.62,1186
1186_588,2018-02-14,9.09,1186
1186_589,2018-03-02,7.89,1186
1186_590,2018-05-23,2.8,1186
1186_591,2018-06-11,2.41,1186
1186_592,2018-09-18,1.12,1186
1186_593,2018-03-21,2.25,1186
1186_594,2018-07-18,8.43,1186
1186_595,2018-03-16,15.51,1186
1186_596,2018-09-06,14.69,1186
1186_597,2018-02-03,15.58,1186
1186_598,2018-05-07,25.15,1186
1186_599,2018-08-06,10.49,1186
1186_600,2018-12-06,10.69,1186
1186_601,2018-12-13,7.7,1186
1186_602,2018-11-08,0.0,1186
1186_603,2018-07-26,0.0,1186
1186_604,2018-07-29,0.0,1186
1186_605,2018-11-06,0.76,1186
1186_606,2018-10-29,10.87,1186
1186_607,2018-04-11,4.56,1186
1186_608,2018-11-05,4.15,1186
1186_609,2018-08-29,9.09,1186
1186_610,2018-10-18,0.0,1186
1186_611,2018-11-16,12.33,1186
1186_612,2018-11-19,0.0,1186
1186_613,2018-05-11,10.29,1186
1186_614,2018-12-25,8.75,1186
1186_615,2018-12-19,12.01,1186
1186_616,2018-03-11,0.0,1186
1186_617,2018-12-08,1.28,1186
1186_618,2018-07-27,6.13,1186
1186_619,2018-07-19,8.57,1186
1186_620,2018-10-27,0.9,1186
1186_621,2018-07-17,11.88,1186
1186_622,2018-05-06,11.52,1186
1186_623,2018-06-18,9.49,1186
1186_624,2018-07-26,0.0,1186
1186_625,2018-08-29,3.6,1186
1186_626,2018-02-04,8.34,1186
1186_627,2018-09-26,10.26,1186
1186_628,2018-11-06,10.23,1186
1186_629,2018-10-10,0.0,1186
1186_630,2018-09-12,11.18,1186
1186_631,2018-02-13,12.86,1186
1186_632,2018-02-17,0.0,1186
1186_633,2018-10-27,5.49,1186
1186_634,2018-03-29,10.49,1186
1186_635,2018-05-24,10.89,1186
1186_636,2018-10-30,4.64,1186
1186_637,2018-02-26,0.0,1186
1186_638,2018-04-16,2.29,1186
1186_639,2018-11-12,27.0,1186
1186_640,2018-12-03,1.62,1186
1186_641,2018-07-12,0.01,1186
1186_642,2018-08-02,0.0,1186
1186_643,2018-08-31,0.0,1186
1186_644,2018-03-09,0.0,1186
1186_645,2018-09-06,0.0,1186
1186_646,2018-05-26,0.39,1186
1186_647,2018-05-08,1.26,1186
1186_648,2018-10-27,0.0,1186
1186_649,2018-07-25,2.71,1186
1186_650,2018-02-26,2.89,1186
1186_651,2018-12-14,11.38,1186
1186_652,2018-11-21,0.0,1186
1186_653,2018-11-03,6.13,1186
1186_654,2018-07-16,20.41,1186
1186_655,2018-09-09,0.0,1186
1186_656,2018-04-02,4.39,1186
1186_657,2018-09-22,16.39,1186
1186_658,2018-07-30,4.86,1186
1186_659,2018-04-13,0.0,1186
1186_660,2018-12-17,1.91,1186
1186_661,2018-03-25,7.68,1186
1186_662,2018-11-26,0.73,1186
1186_663,2018-06-09,5.66,1186
1186_664,2018-12-13,3.71,1186
1186_665,2018-09-04,8.08,1186
1186_666,2018-04-22,1.85,1186
1186_667,2018-05-02,14.2,1186
1186_668,2018-07-24,4.77,1186
1186_669,2018-06-14,5.28,1186
1186_670,2018-04-15,0.73,1186
1186_671,2018-04-09,0.0,1186
1186_672,2018-09-04,19.48,1186
1186_673,2018-12-30,1.74,1186
1186_674,2018-12-11,9.46,1186
1186_675,2018-03-22,0.02,1186
1186_676,2018-09-04,4.66,1186
1186_677,2018-09-21,17.55,1186
1186_678,2018-09-12,3.39,1186
1186_679,2018-03-05,7.22,1186
1186_680,2018-07-27,12.14,1186
1186_681,2018-11-23,0.0,1186
1186_682,2018-05-28,4.4,1186
1186_683,2018-07-28,1.18,1186
1186_684,2018-07-24,14.29,1186
1186_685,2018-08-19,15.69,1186
1186_686,2018-04-29,0.0,1186
1186_687,2018-02-04,7.95,1186
1186_688,2018-12-10,6.22,1186
1186_689,2018-03-24,1.49,1186
1186_690,2018-03-12,0.0,1186
1186_691,2018-04-06,6.71,1186
1186_692,2018-05-18,0.0,1186
1186_693,2018-05-02,0.47,1186
1186_694,2018-07-19,0.0,1186
1186_695,2018-06-09,7.79,1186
1186_696,2018-07-22,5.19,1186
1186_697,2018-07-17,7.5,1186
1186_698,2018-08-24,12.09,1186
1186_699,2018-05-14,9.02,1186
1186_700,2018-02-07,0.0,1186
1186_701,2018-12-26,14.84,1186
1186_702,2018-12-30,0.0,1186
1186_703,2018-04-26,5.03,1186
1186_704,2018-08-26,0.0,1186
1186_705,2018-05-07,12.2,1186
1186_706,2018-09-23,17.18,1186
1186_707,2018-11-28,19.55,1186
1186_708,2018-06-01,3.97,1186
1186_709,2018-03-04,7.81,1186
1186_710,2018-03-19,0.0,1186
1186_711,2018-11-16,0.0,1186
1186_712,2018-09-12,8.82,1186
1186_713,2018-06-16,19.02,1186
1186_714,2018-10-18,10.6,1186
1186_715,2018-05-30,12.17,1186
1186_716,2018-10-07,0.0,1186
1186_717,2018-02-11,6.46,1186
1186_718,2018-06-07,9.29,1186
1186_719,2018-04-01,6.82,1186
1186_720,2018-05-26,11.35,1186
1186_721,2018-08-14,0.0,1186
1186_722,2018-03-04,0.0,1186
1186_723,2018-06-23,10.85,1186
1186_724,2018-02-17,20.04,1186
1186_725,2018-11-21,7.4,1186
1186_726,2018-03-25,9.93,1186
1186_727,2018-07-15,10.82,1186
1186_728,2018-06-15,5.16,1186
1186_729,2018-11-10,13.46,1186
1186_730,2018-12-03,5.2,1186
1186_731,2018-12-19,0.0,1186
1186_732,2018-09-20,8.97,1186
1186_733,2018-07-12,0.0,1186
1186_734,2018-05-27,6.13,1186
1186_735,2018-06-29,0.0,1186
1186_736,2018-10-20,3.65,1186
1186_737,2018-08-16,9.68,1186
1186_738,2018-08-14,24.91,1186
1186_739,2018-07-09,0.0,1186
1186_740,2018-11-30,13.01,1186
1186_741,2018-08-13,8.3,1186
1186_742,2018-08-11,9.57,1186
1186_743,2018-09-08,7.12,1186
1186_744,2018-07-21,12.1,1186
1186_745,2018-11-20,10.33,1186
1186_746,2018-03-23,3.96,1186
1186_747,2018-03-14,0.0,1186
1186_748,2018-12-07,10.28,1186
1186_749,2018-09-08,8.2,1186
1186_750,2018-03-10,14.58,1186
1186_751,2018-04-10,8.0,1186
1186_752,2018-11-30,11.53,1186
1186_753,2018-11-01,2.17,1186
1186_754,2018-10-28,13.72,1186
1186_755,2018-08-12,1.66,1186
1186_756,2018-09-26,0.0,1186
1186_757,2018-12-13,15.44,1186
1186_758,2018-08-27,11.4,1186
1186_759,2018-09-04,1.32,1186
1186_760,2018-05-21,6.3,1186
1186_761,2018-04-20,2.51,1186
1186_762,2018-04-09,9.24,1186
1186_763,2018-02-10,4.87,1186
1186_764,2018-11-09,14.54,1186
1186_765,2018-04-23,3.35,1186
1186_766,2018-08-13,4.07,1186
1186_767,2018-03-19,11.5,1186
1186_768,2018-05-31,5.01,1186
1186_769,2018-04-27,9.54,1186
1186_770,2018-07-29,3.37,1186
1186_771,2018-02-04,0.0,1186
1186_772,2018-04-27,0.0,1186
1186_773,2018-08-28,9.09,1186
1186_774,2018-12-29,1.2,1186
1186_775,2018-05-07,6.64,1186
